GO:0003841	"1-Acylglycerol-3-Phosphate O-acyltransferase Activity"	"GO:0003841"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0047184	"1-Acylglycerophosphocholine O-acyltransferase Activity"	"GO:0047184"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0003847	"1-Alkyl-2-Acetylglycerophosphocholine Esterase Activity"	"GO:0003847"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0005545	"1-Phosphatidylinositol Binding"	"GO:0005545"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0016303	"1-Phosphatidylinositol-3-Kinase Activity"	"GO:0016303"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0046935	"1-Phosphatidylinositol-3-Kinase Regulator Activity"	"GO:0046935"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0035005	"1-Phosphatidylinositol-4-Phosphate 3-Kinase Activity"	"GO:0035005"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0016308	"1-Phosphatidylinositol-4-Phosphate 5-Kinase Activity"	"GO:0016308"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0005502	"11-Cis Retinal Binding"	"GO:0005502"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0051537	"2 Iron, 2 Sulfur Cluster Binding"	"GO:0051537"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0047144	"2-Acylglycerol-3-Phosphate O-acyltransferase Activity"	"GO:0047144"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0016706	"2-Oxoglutarate-Dependent Dioxygenase Activity"	"GO:0016706"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0004115	"3,5-cyclic-AMP Phosphodiesterase Activity"	"GO:0004115"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0047555	"3,5-cyclic-GMP Phosphodiesterase Activity"	"GO:0047555"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0004114	"3,5-Cyclic-Nucleotide Phosphodiesterase Activity"	"GO:0004114"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0043138	"3-5 DNA Helicase Activity"	"GO:0043138"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0034458	"3-5 RNA Helicase Activity"	"GO:0034458"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0008408	"3-5 Exonuclease Activity"	"GO:0008408"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0008296	"3-5-DNA Exonuclease Activity"	"GO:0008296"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0000175	"3-5-RNA Exonuclease Activity"	"GO:0000175"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0018812	"3-hydroxyacyl-CoA Dehydratase Activity"	"GO:0018812"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0003857	"3-hydroxyacyl-CoA Dehydrogenase Activity"	"GO:0003857"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0051539	"4 Iron, 4 Sulfur Cluster Binding"	"GO:0051539"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0017083	"4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase Activity"	"GO:0017083"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0140933	"5-(N(7)-methylguanosine 5-triphospho)-[mRNA] Hydrolase Activity"	"GO:0140933"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0035312	"5-3 DNA Exonuclease Activity"	"GO:0035312"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0043139	"5-3 DNA Helicase Activity"	"GO:0043139"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0034062	"5-3 RNA Polymerase Activity"	"GO:0034062"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0008409	"5-3 Exonuclease Activity"	"GO:0008409"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0017108	"5-Flap Endonuclease Activity"	"GO:0017108"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0008253	"5-Nucleotidase Activity"	"GO:0008253"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0008097	"5S rRNA Binding"	"GO:0008097"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0097322	"7SK snRNA Binding"	"GO:0097322"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0015431	"ABC-type Glutathione S-conjugate Transporter Activity"	"GO:0015431"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0008559	"ABC-type Xenobiotic Transporter Activity"	"GO:0008559"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0043531	"ADP Binding"	"GO:0043531"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0015217	"ADP Transmembrane Transporter Activity"	"GO:0015217"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0160002	"ADP-D-ribose Modification-Dependent Protein Binding"	"GO:0160002"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0016208	"AMP Binding"	"GO:0016208"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0005524	"ATP Binding"	"GO:0005524"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0005347	"ATP Transmembrane Transporter Activity"	"GO:0005347"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0015272	"ATP-activated Inward Rectifier Potassium Channel Activity"	"GO:0015272"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0035381	"ATP-gated Ion Channel Activity"	"GO:0035381"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0044769	"ATPase Activity, Coupled To Transmembrane Movement Of Ions, Rotational Mechanism"	"GO:0044769"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0051117	"ATPase Binding"	"GO:0051117"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0051400	"BH Domain Binding"	"GO:0051400"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0051434	"BH3 Domain Binding"	"GO:0051434"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0036122	"BMP Binding"	"GO:0036122"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0098821	"BMP Receptor Activity"	"GO:0098821"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0070700	"BMP Receptor Binding"	"GO:0070700"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0019957	"C-C Chemokine Binding"	"GO:0019957"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0016408	"C-acyltransferase Activity"	"GO:0016408"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0070742	"C2H2 Zinc Finger Domain Binding"	"GO:0070742"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0055131	"C3HC4-type RING Finger Domain Binding"	"GO:0055131"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0015556	"C4-dicarboxylate Transmembrane Transporter Activity"	"GO:0015556"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0050700	"CARD Domain Binding"	"GO:0050700"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0048020	"CCR Chemokine Receptor Binding"	"GO:0048020"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0031731	"CCR6 Chemokine Receptor Binding"	"GO:0031731"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0042609	"CD4 Receptor Binding"	"GO:0042609"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0017169	"CDP-alcohol Phosphatidyltransferase Activity"	"GO:0017169"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0045236	"CXCR Chemokine Receptor Binding"	"GO:0045236"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0016421	"CoA Carboxylase Activity"	"GO:0016421"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0016289	"CoA Hydrolase Activity"	"GO:0016289"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0016405	"CoA-ligase Activity"	"GO:0016405"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0055056	"D-glucose Transmembrane Transporter Activity"	"GO:0055056"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0017151	"DEAD/H-box RNA Helicase Binding"	"GO:0017151"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0019104	"DNA N-glycosylase Activity"	"GO:0019104"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0003677	"DNA Binding"	"GO:0003677"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0008301	"DNA Binding, Bending"	"GO:0008301"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0004520	"DNA Endonuclease Activity"	"GO:0004520"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0016889	"DNA Endonuclease Activity, Producing 3-Phosphomonoesters"	"GO:0016889"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0016895	"DNA Exonuclease Activity, Producing 5-Phosphomonoesters"	"GO:0016895"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0004536	"DNA Nuclease Activity"	"GO:0004536"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0034061	"DNA Polymerase Activity"	"GO:0034061"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0070182	"DNA Polymerase Binding"	"GO:0070182"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0003688	"DNA Replication Origin Binding"	"GO:0003688"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0000217	"DNA Secondary Structure Binding"	"GO:0000217"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0003906	"DNA-(apurinic Or Apyrimidinic Site) Endonuclease Activity"	"GO:0003906"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0001228	"DNA-binding Transcription Activator Activity, RNA Polymerase II-specific"	"GO:0001228"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0140297	"DNA-binding Transcription Factor Binding"	"GO:0140297"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0001227	"DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific"	"GO:0001227"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0003899	"DNA-directed 5-3 RNA Polymerase Activity"	"GO:0003899"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0003887	"DNA-directed DNA Polymerase Activity"	"GO:0003887"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0009008	"DNA-methyltransferase Activity"	"GO:0009008"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0070888	"E-box Binding"	"GO:0070888"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0071949	"FAD Binding"	"GO:0071949"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0010181	"FMN Binding"	"GO:0010181"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0016907	"G Protein-Coupled Acetylcholine Receptor Activity"	"GO:0016907"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0008227	"G Protein-Coupled Amine Receptor Activity"	"GO:0008227"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0001637	"G Protein-Coupled Chemoattractant Receptor Activity"	"GO:0001637"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0035256	"G Protein-Coupled Glutamate Receptor Binding"	"GO:0035256"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0099528	"G Protein-Coupled Neurotransmitter Receptor Activity"	"GO:0099528"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
GO:0004985	"G Protein-Coupled Opioid Receptor Activity"	"GO:0004985"	"molecular_function_id"	"BiologicalEntity|BiologicalProcessOrActivity|Entity|MolecularActivity|NamedThing"
