OMIM:619340	"Developmental and epileptic encephalopathy 96"	"OMIM:619340"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:609153	"Pseudohyperkalemia, familial, 2, due to red cell leak"	"OMIM:609153"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:614102	"Immunoglobulin kappa light chain deficiency"	"OMIM:614102"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:619426	"White-Kernohan syndrome"	"OMIM:619426"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:610370	"Diarrhea 4, malabsorptive, congenital"	"OMIM:610370"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:609621	"Short QT syndrome 2"	"OMIM:609621"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:212790	"Premature centromere division"	"OMIM:212790"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:612567	"Inflammatory bowel disease 25, early onset, autosomal recessive"	"OMIM:612567"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:613679	"Congenital prothrombin deficiency"	"OMIM:613679"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:614116	"Neuropathy, hereditary sensory, type IE"	"OMIM:614116"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:612201	"Atrial fibrillation, familial, 6"	"OMIM:612201"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:137580	"Gilles de la tourette syndrome"	"OMIM:137580"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:619354	"Deafness, cataract, impaired intellectual development, and polyneuropathy"	"OMIM:619354"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:117650	"Cerebrocostomandibular syndrome"	"OMIM:117650"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:616067	"46,xy sex reversal 9"	"OMIM:616067"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:108770	"Atrial standstill 1"	"OMIM:108770"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:112700	"Brachydactyly, type A3"	"OMIM:112700"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:612229	"Colorectal cancer, susceptibility to, 3"	"OMIM:612229"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:614880	"Hypogonadotropic hypogonadism 15 with or without anosmia"	"OMIM:614880"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:615546	"Van maldergem syndrome 2"	"OMIM:615546"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:116200	"Cataract 1, multiple types"	"OMIM:116200"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:607624	"Griscelli syndrome, type 2"	"OMIM:607624"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:192100	"Uvula, bifid"	"OMIM:192100"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:615220	"Osteogenesis imperfecta, type XV"	"OMIM:615220"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:615234	"Anemia, hypochromic microcytic, with iron overload 2"	"OMIM:615234"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:268000	"Retinitis pigmentosa"	"OMIM:268000"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:605027	"Lymphoma, non-hodgkin, familial"	"OMIM:605027"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:225100	"Ectopia lentis"	"OMIM:225100"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:204870	"Corneal dystrophy, gelatinous drop-like"	"OMIM:204870"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:608265	"Deafness, congenital neurosensory, autosomal recessive 39"	"OMIM:608265"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:618076	"Neurodevelopmental disorder with spasticity and poor growth"	"OMIM:618076"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:613123	"Brugada syndrome 8"	"OMIM:613123"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:256850	"Giant axonal neuropathy 1, autosomal recessive"	"OMIM:256850"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:221400	"Deafness, nerve type, with mesenteric diverticula of small bowel andprogressive sensory neuropathy"	"OMIM:221400"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:615552	"Episodic pain syndrome, familial, 3"	"OMIM:615552"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
OMIM:191390	"Inflammatory bowel disease 11"	"OMIM:191390"	"id"	"BiologicalEntity|Disease|DiseaseOrPhenotypicFeature|Entity|NamedThing"
